"id","code","cat","ministry","name","issue_date","status","review_date","created_at","updated_at","law_type","hierarchy_level","repeal_date","repeal_reason","replaced_by_code","repealed_by_authority","effective_date","doc_list","source_url","active","responsible","report_due_date","ai_summary","ai_summary_at","gazette_ref"
"75","LD-007","LD","กระทรวงสาธารณสุข","ประกาศกระทรวงสาธารณสุข เรื่อง กำหนดค่ามาตรฐานมลพิษทางเสียงอันเกิดจากการประกอบกิจการที่เป็นอันตรายต่อสุขภาพ พ.ศ. 2561","07/12/2561","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"08/12/2561",,,"true",,,,,
"70","LD-002","LD","แรงงาน","ประกาศกรมสวัสดิการและคุ้มครองแรงงาน
เรื่อง หลักเกณฑ์ วิธีการตรวจวัด และการวิเคราะห์สภาวะการทำงานเกี่ยวกับระดับความร้อน แสงสว่าง หรือเสียง รวมทั้งระยะเวลาและประเภทกิจการที่ต้องดำเนินการ","11/01/2565","ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-31T15:18:29.978977+00:00",,"5",,,,,,,,"true",,,,,
"76","LD-008","LD","กระทรวงแรงงาน","ประกาศกรมสวัสดิการและคุ้มครองแรงงาน เรื่อง มาตรฐานความเข้มของแสงสว่าง","21/02/2561","ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"22/02/2561",,,"true",,,,,
"89","LE-007","LE","แรงงาน","กฎกระทรวงกำหนดมาตรฐานในการบริหาร จัดการ และดำเนินการด้านความปลอดภัย อาชีวอนามัย และสภาพแวดล้อมในการทำงานเกี่ยวกับที่อับอากาศ พ.ศ. 2562","15/02/2562","ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-31T15:18:29.978977+00:00",,"5",,,,,,,,"true",,,,,
"11","LA-011","LA","กระทรวงแรงงาน","ประกาศกระทรวงอุตสาหกรรมฉบับที่ 2 (พ.ศ.2513) ออกตามความในพระราชบัญญัติโรงงาน พ.ศ. 2512",,"ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"12","LA-012","LA","กระทรวงแรงงาน","กฎกระทรวง  ว่าด้วยการจัดสวัสดิการในสถานประกอบกิจการ  พ.ศ. 2548            ประกาศ :29  มีนาคม  2548บังคับใช้ :25  กันยายน  2548",,"ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"14","LA-014","LA",,"กฎกระทรวงฉบับที่ 2 (พ.ศ. 2541) ออกตามความในพระราชบัญญัติคุ้มครอง แรงงาน พ.ศ. 2541             ประกาศ : 19 สิงหาคม 2541บังคับใช้ : 19 สิงหาคม 2541",,"ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"17","LA-017","LA",,"ประกาศกระทรวง อุตสาหกรรมฉบับที่ 4386  (พ.ศ. 2554) ออกตามความในพระราชบัญญัติมาตรฐานผลิตภัณฑ์อุตสาหกรรม พ.ศ. 2511 เรื่อง ยกเลิกมาตรฐานผลิตภัณฑ์อุตสาหกรรม        สีและเครื่องหมายเพื่อความปลอดภัยเล่ม 1 สีและรูปแบบ เล่ม 2 สมบัติทางสีและแสงของวัสดุและกำหนด มาตรฐานผลิตภัณฑ์ อุตสาหกรรมสีและ เครื่องหมายเพื่อความ ปลอดภัย                   ประกาศ : 1 มีนาคม 2555      บังคับใช้ : 1 มีนาคม 2555",,"ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"18","LA-018","LA",,"ประกาศกระทรวงอุตสาหกรรม ฉบับที่ 4429 (พ.ศ. 2555) ออกตามความในพระราชบัญญัติมาตรฐานผลิตภัณฑ์ อุตสาหกรรม พ.ศ. 2511 เรื่อง กำหนดมาตรฐานผลิตภัณฑ์ อุตสาหกรรม หลักการและแนวทางการบริหารความเสี่ยง( 24 สิงหาคม 2555)",,"ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"21","LA-022","LA",,"ประกาศกระทรวงอุตสาหกรรม ฉบับที่ 5114 (พ.ศ. 2561) ออกตามความในพระราชบัญญัติมาตรฐานผลิตภัณฑ์อุตสาหกรรม พ.ศ. 2511 เรื่อง กำหนดมาตรฐานผลิตภัณฑ์อุตสาหกรรมระบบการจัดการอาชีวอนามัยและความปลอดภัย  – ข้อกำหนดและข้อแนะนำในการใช้",,"ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"1402","LA-044","LA","กระทรวงสาธารณสุข","กฎกระทรวงควบคุมสถานประกอบกิจการที่เป็นอันตรายต่อสุขภาพ พ.ศ. ๒๕๖๐","04/08/2560","bad",,"2026-08-13T03:51:55.401+00:00","2026-08-13T03:51:55.401+00:00","กฎกระทรวง","4",,,,,"04/08/2560","หลักฐานการได้รับความเห็นชอบจากเจ้าพนักงานท้องถิ่น (กรณีกำจัดมูลฝอยเอง), บันทึกผลการตรวจสุขภาพผู้ปฏิบัติงาน, บันทึกการตรวจสอบ/บำรุงรักษาอุปกรณ์-เครื่องจักร",,"true","Safety",,,,
"1235","LA-R01","LA",,"กฎกระทรวง กำหนดมาตรฐานในการบริหารและการจัดการด้านความปลอดภัย อาชีวอนามัย และสภาพแวดล้อมในการทำงาน พ.ศ. ๒๕๔๙",,"repealed",,"2026-07-11T12:39:14.098872+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,"ยกเลิกตามทะเบียน F-259 (ส่วนกฎหมายที่ยกเลิก)",,,,,,"true",,,,,
"1236","LA-R02","LA","กระทรวงแรงงาน","กฎกระทรวง กำหนดมาตรฐานในการบริหารและการจัดการด้านความปลอดภัย อาชีวอนามัย และสภาพแวดล้อมในการทำงาน พ.ศ. ๒๕๔๙ (ต่อ)",,"repealed",,"2026-07-11T12:39:14.098872+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,"ยกเลิกตามทะเบียน F-259 (ส่วนกฎหมายที่ยกเลิก)",,,,,,"true",,,,,
"38","LA-021","LA",,"ประกาศกระทรวงสาธารณสุข เรื่อง ชื่อหรืออาการสำคัญของโรคจากสิ่งแวดล้อม พ.ศ. 2563",,"repealed","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,"ยกเลิกตามทะเบียน F-259 (ส่วนกฎหมายที่ยกเลิก)","LA-037",,,,,"true",,,,,
"1239","LA-022-R","LA",,"ประกาศกระทรวงสาธารณสุข เรื่อง ชื่อหรืออาการสำคัญของโรคจากสิ่งแวดล้อม2563",,"repealed",,"2026-07-11T12:39:14.098872+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,"ยกเลิกตามทะเบียน F-259 (ส่วนกฎหมายที่ยกเลิก)",,,,,,"true",,,,,
"1240","LA-023-R","LA",,"ประกาศกระทรวงสาธารณสุข เรื่อง ชื่อหรืออาการสำคัญของโรคจากสิ่งแวดล้อม (ฉบับที่ 2) พ.ศ. 2565 (ลงวันที่ 7 มีนาคม 2565)",,"repealed",,"2026-07-11T12:39:14.098872+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,"ยกเลิกตามทะเบียน F-259 (ส่วนกฎหมายที่ยกเลิก)",,,,,,"true",,,,,
"39","LB-001","LB","กระทรวงพลังงาน","พระราชบัญญัติควบคุมน้ำมันเชื้อเพลิง พ.ศ.2542","02/12/2542","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"55","LB-002","LB","กระทรวงพลังงาน","กฎกระทรวง สถานที่เก็บรักษาน้ำมันเชื้อเพลิง พ.ศ. ๒๕๕๑","14/03/2551","repealed","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,"ตรวจสอบทราย
จัดซื้อวัสดุดูดซับมาเรียบร้อยแล้ว",,,"14/06/2551",,,"true",,,,,
"94","LF-001","LF","สำนักงานคณะกรรมการกิจการกระจายเสียง กิจการโทรทัศน์ และกิจการโทรคมนาคมแห่งชาติ","พรบ.การประกอบกิจการโทรคมนาคม 2544","16/11/2564","ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"17/11/2564",,,"true",,,,,
"1","LA-001","LA","กระทรวงแรงงาน","ประกาศกรมสวัสดิการและคุ้มครองแรงงาน  เรื่อง แบบการแจ้งการดำเนินการหรือส่งเอกสารตามมาตรฐานในการบริหารและการจัดการด้านความปลอดภัยอาชีวอนามัย และสภาพแวดล้อมในการทำงานทางสื่ออิเล็กทรอนิกส์ พ.ศ.2553","17/03/2553","ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"18/03/2553",,,"true",,,,,
"3","LA-003","LA","กระทรวงสาธารณสุข","ประกาศคณะกรรมการการแพทย์ฉุกเฉิน เรื่อง กำหนดให้การใช้เครื่องฟื้นคืนคลื่นหัวใจด้วยไฟฟ้าแบบอัตโนมัติเป็นการปฐมพยาบาล พ.ศ. 2558","22/04/2558","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"1238","LA-008-R","LA","กระทรวงแรงงาน","ประกาศกรมสวัสดิการและคุ้มครองแรงงาน เรื่อง สัญลักษณ์เตือนอันตราย เครื่องหมายเกี่ยวกับความปลอดภัย อาชีวอนามัย และสภาพแวดล้อมในการทำงาน และข้อความแสดงสิทธิและหน้าที่ของนายจ้างและลูกจ้าง พ.ศ. 2554","30/11/2554","repealed",,"2026-07-11T12:39:14.098872+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,"ยกเลิกตามทะเบียน F-259 (ส่วนกฎหมายที่ยกเลิก)",,,"30/11/2554",,,"true",,,,,
"72","LD-004","LD",,"ประกาศกรมสวัสดิการและคุ้มครองแรงงาน เรื่อง หลักเกณฑ์และวิธีการจัดทำมาตรการอนุรักษ์การได้ยินในสถานประกอบกิจการ","12/06/2561","ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"13/06/2561",,,"true",,,,,
"6","LA-006","LA","กระทรวงแรงงาน","กฎกระทรวง กำหนดมาตรฐานเกี่ยวกับระบบการจัดการด้านความปลอดภัย พ.ศ. ๒๕๖๕","11/04/2565","ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-29T15:04:17.015+00:00",,"5",,,,,"11/06/2565",,,"true",,,,,
"2","LA-002","LA","กระทรวงแรงงาน","พระราชบัญญัติ ความปลอดภัย อาชีวอนามัย และสภาพแวดล้อมในการทำงาน พ.ศ. ๒๕๕๔","17/01/2554","ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-31T15:18:29.978977+00:00",,"5",,,,,,,,"true",,,,,
"4","LA-004","LA","กระทรวงแรงงาน","ประกาศกรมสวัสดิการและคุ้มครองแรงงาน เรื่อง กำหนดแบบและวิธีการแจ้งการเกิดอุบัติภัยร้ายแรง หรือลูกจ้างประสบอันตรายจากการทำงานและการส่งสำเนาหนังสือแจ้งการประสบอันตรายหรือเจ็บป่วยต่อสำนักงานประกันสังคมตามกฎหมายว่าด้วยเงินทดแทน ทางสื่ออิเล็กทรอนิกส์","05/10/2559","ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-31T15:18:29.978977+00:00",,"5",,,,,,,,"true",,,,,
"5","LA-005","LA","กระทรวงสาธารณสุข","กฎกระทรวง ควบคุมสถานประกอบกิจการที่เป็นอันตรายต่อสุขภาพ พ.ศ. 2560","04/08/2560","ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-31T15:18:29.978977+00:00",,"5",,,,,,,,"true",,,,,
"71","LD-003","LD","แรงงาน","ประกาศกรมสวัสดิการและคุ้มครองแรงงาน
เรื่อง หลักเกณฑ์ วิธีการตรวจวัด และการวิเคราะห์สภาวะการทำงานเกี่ยวกับระดับความร้อน
แสงสว่าง หรือเสียง รวมทั้งระยะเวลาและประเภทกิจการที่ต้องดำเนินการ  (ต่อ)",,"ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"1282","LD-015","LD",,"พระราชบัญญัติเงินทดแทน พ.ศ. 2537",,"ok",,"2026-07-11T12:39:14.098872+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"82","LD-012","LD",,"เรื่อง กำหนดชนิดของโรคซึ่งเกิดขึ้นตามลักษณะหรือสภาพของงานหรือเนื่องจากการทำงาน
ประกาศ: 15 สิงหาคม 2550",,"repealed","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,"ยกเลิกตามทะเบียน F-259 (ส่วนกฎหมายที่ยกเลิก)","LD-014","F-259 ทะเบียนกฎหมาย",,,,"true",,,,,
"139","LF-046","LF",,"พระราชกฤษฎีกา ออกตามความในประมวลรัษฎากร ว่าด้วยการลดอัตราภาษีมูลค่าเพิ่ม (ฉบับที่ 799) พ.ศ.2568","14/09/2568","ok",,"2026-06-08T08:52:01.989838+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"01/10/2568",,,"true",,,,,
"96","LF-003","LF","กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม, สำนักงานคณะกรรมการคุ้มครองข้อมูลส่วนบุคคล","พรบ.ข้อมูลส่วนบุคคล 2562","27/05/2562","ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"01/06/2565",,,"true",,,,,
"105","LF-012","LF","สำนักงานคณะกรรมการคุ้มครองข้อมูลส่วนบุคคล","ประกาศคณะกรรมการคุ้มครองข้อมูลส่วนบุคคล เรื่อง มาตรการรักษาความมั่นคงปลอดภัยของผู้ควบคุมข้อมูลส่วนบุคคล พ.ศ. 2565",,"ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"9","LA-009","LA","กระทรวงแรงงาน","ประกาศกรมสวัสดิการและคุ้มครองแรงงาน
เรื่อง การแจ้งการขึ้นทะเบียน การพ้นจากตาแหน่งหรือพ้นจากหน้าที่
ของเจ้าหน้าที่ความปลอดภัยในการทางาน และผู้บริหารหน่วยงานความปลอดภัย","10/10/2565","ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"10","LA-010","LA","กระทรวงแรงงาน","ประกาศกรมสวัสดิการและคุ้มครองแรงงาน
เรื่อง การฝึกอบรมหรือการพัฒนาความรู้ของเจ้าหน้าที่ความปลอดภัยในการท างานระดับเทคนิค
ระดับเทคนิคขั้นสูง และระดับวิชาชีพ เกี่ยวกับความปลอดภัยในการทำงานเพิ่มเติม","26/10/2565","ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"27/10/2565",,,"true",,,,,
"13","LA-013","LA","กระทรวงแรงงาน","กฎกระทรวง กำหนดอัตราน้ำหนักที่นายจ้างให้ลูกจ้างทำงานได้ พ.ศ. 2547","10/06/2547","ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"07/12/2547",,,"true",,,,,
"15","LA-015","LA",,"ประกาศกรมสวัสดิการและคุ้มครองแรงงาน เรื่อง กำหนดมาตรฐานอุปกรณ์คุ้มครองความปลอดภัยส่วนบุคคล  พ.ศ. 2554","27/09/2554","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"28/09/2554",,,"true",,,,,
"16","LA-016","LA",,"ประกาศกระทรวง อุตสาหกรรมฉบับที่ 4349 (พ.ศ. 2554)ออกตามความในระราชบัญญัติมาตรฐานลิตภัณฑ์อุตสาหกรรม พ.ศ. 2511 เรื่อง ยกเลิกและ กำหนดมาตรฐานลิตภัณฑ์ ตสาหกรรมรองเท้าหนังนิรภัย 

แก้คำผิดประกาศกระทรวงอุตสาหกรรม  ฉบับที่ 4349 (พ.ศ. 2554) ออกตามความในพระราชบัญญัติมาตรฐานผลิตภัณฑ์อุตสาหกรรม พ.ศ. 2511  เรื่อง  ยกเลิกและกำหนดมาตรฐานผลิตภัณฑ์อุตสาหกรรม  รองเท้านิรภัย  ประกาศ ; 20 กุมภาพันธ์ 2556","15/09/2554","ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"270 วันนับจาก",,,"true",,,,,
"78","LD-010","LD","กระทรวงอุตสาหกรรม","ประกาศกระทรวงอุตสาหกรรม ฉบับที่ 4745 (พ.ศ. 2558) ออกตามความในพระราชบัญญัติมาตรฐานผลิตภัณฑ์อุตสาหกรรม พ.ศ.2511 เรื่องกำหนดมาตรฐานผลิตภัณฑ์อุตสาหกรรมการติดตั้งระบบการให้แสงสว่างฉุกเฉิน","09/12/2558","ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"79","LD-011","LD","กระทรวงสาธารณสุข","ประกาศกระทรวงสาธารณสุข เรื่อง การแจ้งข้อมูลที่จำเป็นเกี่ยวกับ
การเฝ้าระวัง การป้องกัน และ
การควบคุมโรคจากการประกอบอาชีพแก่ลูกจ้าง พ.ศ. 2565","23/03/2565","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"23/03/2566",,,"true",,,,,
"80","LD-013","LD","กระทรวงแรงงาน","กฎกระทรวงกำหนดงานที่มีลักษณะอาจเป็นอันตรายต่อสุขภาพและความปลอดภัยของหญิงมีครรภ์หรือเด็กซึ่งมีอายุต่ำกว่าสิบห้าปี พ.ศ. 2560 ประกาศ : 18 พฤษภาคม 2560","18/05/2560","ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"81","LD-014","LD","กระทรวงแรงงาน","ประกาศกระทรวงแรงงาน เรื่อง กำหนดชนิดของโรคซึ่งเกิดขึ้นตามลักษณะหรือสภาพของงานหรือเนื่องจากการทำงาน","07/02/2566","ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"83","LE-001","LE","แรงงาน","กฎกระทรวงกำหนดมาตรฐานในการบริหาร จัดการ และดำเนินการด้านความปลอดภัย อาชีวอนามัย และสภาพแวดล้อมในการทำงานเกี่ยวกับนั่งร้านและค้ำยัน พ.ศ. 2564","01/03/2564","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"01/06/2564",,,"true",,,,,
"84","LE-002","LE","แรงงาน","กฎกระทรวงกำหนดมาตรฐานในการบริหาร จัดการ และดำเนินการด้านความปลอดภัย อาชีวอนามัย และสภาพแวดล้อมในการทำงานเกี่ยวกับงานก่อสร้าง พ.ศ. 2564","02/03/2564","ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"02/06/2564",,,"true",,,,,
"85","LE-003","LE","แรงงาน","กฎกระทรวงกำหนดมาตรฐานในการบริหาร จัดการ และดำเนินการด้านความปลอดภัย อาชีวอนามัย และสภาพแวดล้อมในการทำงาน ในสถานที่ที่มีอันตรายจากการตกจากที่สูงและที่ลาดชัน จากวัสดุกระเด็น ตกหล่น และพังทลายและจากการตกลงไปในภาชนะเก็บหรือรองรับวัสดุ พ.ศ. 2564","02/03/2564","ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"02/06/2564",,,"true",,,,,
"86","LE-004","LE","แรงงาน","กฎกระทรวงกำหนดมาตรฐานในการบริหารและการจัดการด้านความปลอดภัย อาชีวอนามัย และสภาพแวดล้อมในการทำงานในที่อับอากาศ พ.ศ. 2547
บังคับใช้ : 27 ตุลาคม 2547",,"ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"27/10/2547",,,"true",,,,,
"87","LE-005","LE","แรงงาน","ประกาศกรมสวัสดิการและคุ้มครองแรงงาน เรื่องกำหนดแบบใบอนุญาตให้พนักงานเข้าทำงานในสถานที่อับอากาศ
บังคับใช้ : 29 กันยายน 2540",,"ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"29/09/2540",,,"true",,,,,
"88","LE-006","LE","แรงงาน","ประกาศกรมสวัสดิการและคุ้มครองแรงงาน เรื่องกำหนดมาตรฐานอุปกรณ์คุ้มครองความปลอดภัยส่วนบุคคล อุปกรณ์ช่วยเหลือและช่วยชีวิตสำหรับการทำงานในที่อับอากาศ
บังคับใช้ :  21 ตุลาคม 2548",,"ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"21/10/2548",,,"true",,,,,
"90","LE-008","LE",,"ประกาศคณะกรรมการกำหนดมาตรฐานด้านการตรวจสอบและรับรอง ฉบับที่ 1 (พ.ศ. 2561)ออกตามความในพระราชบัญญัติการมาตรฐาน แห่งชาติ พ.ศ. 2551 เรื่องกำหนดมาตรฐานการตรวจสอบและรับรองแห่งชาติข้อปฏิบัติการทำงานในที่อับอากาศ","22/02/2562","ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"91","LE-009","LE","แรงงาน","ประกาศกรมสวัสดิการและคุ้มครองแรงงาน เรื่อง หลักเกณฑ์ วิธีการ และหลักสูตรการฝึกอบรมความปลอดภัยในการทำงานในที่อับอากาศ","11/03/2564","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"11/04/2564",,,"true",,,,,
"92","LE-10","LE",,"กฎกระทรวงกำหนดมาตรฐานในการบริหาร จัดการ และดำเนินการด้านความปลอดภัย อาชีวอนามัย และสภาพแวดล้อมในการทำงานเกี่ยวกับเครื่องจักร ปั้นจั่น และหม้อน้ำ พ.ศ. 2564","06/08/2564","ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"06/11/2564",,,"true",,,,,
"95","LF-002","LF","สำนักงานคณะกรรมการกิจการกระจายเสียง กิจการโทรทัศน์ และกิจการโทรคมนาคมแห่งชาติ","ประกาศ กสทช. ข้อกำหนดด้านวิชาชีพวิศวกรสำหรับผู้รับใบอนุญาตประกอบกิจการโทรคมนาคม 3","16/11/2564","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"17/11/2564",,,"true",,,,,
"97","LF-004","LF","สำนักงานคณะกรรมการการรักษาความมั่นคงปลอดภัยไซเบอร์แห่งชาติ","พรบ.การรักษาความมั่นคงปลอดภัยไซเบอร์","27/05/2562","ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"28/05/2562",,,"true",,,,,
"98","LF-005","LF","ประกาศกระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม","พระราชบัญญัติว่าด้วยการกระทำความผิดเกี่ยวกับคอมพิวเตอร์ พ.ศ.2550 และ พระราชบัญญัติว่าด้วยการกระทำความผิดเกี่ยวกับคอมพิวเตอร์ (ฉบับที่ 2) พ.ศ. 2560 และ/หรือที่จะมีการแก้ไขเพิ่มเติมในภายหน้า","24/01/2560","ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"24/04/2560",,,"true",,,,,
"99","LF-006","LF","ประกาศกระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม","ประกาศกระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม เรื่องหลักเกณฑ์ ระยะเวลา และวิธีการปฏิบัติสำหรับการระงีบการทำให้แพร่หลายหรือลบข้อมูลคอมพิวเตอร์ของพนักงานเจ้าหน้าที่หรือผู้ให้บริการ พศ 2560","22/07/2560","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"23/07/2560",,,"true",,,,,
"100","LF-007","LF","กระทรวงพาณิชย์, กรมทรัพย์สินทางปัญญา","พรบ. ลิขสิทธิ์ พ.ศ. 2537 แก้ไขเพิ่มเติมโดยพระราชบัญญัติลิขสิทธิ์ (ฉบับที่ 2) พ.ศ. 2558, พระราชบัญญัติลิขสิทธิ์ (ฉบับที่ 3) พ.ศ. 2558 และพระราชบัญญัติลิขสิทธิ์ (ฉบับที่ 4) พ.ศ. 2561","09/12/2537","ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"09/01/2538",,,"true",,,,,
"101","LF-008","LF","กระทรวงพาณิชย์, กรมทรัพย์สินทางปัญญา","พรบ.ความลับทางการค้า พ.ศ. 2545 และ พรบ.ความลับทางการค้า (ฉบับที่ 2) พ.ศ. 2558","12/04/2545","ok","2026-03-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"12/07/2545",,,"true",,,,,
"102","LF-009","LF","กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม","ประกาศกระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม เรื่อง หลักเกณฑ์การเก็บรักษาข้อมูลจราจรทางคอมพิวเตอร์ของผู้ให้บริการ พ.ศ.  ประกาศวันที่ 2564","13/08/2564","ok","2026-06-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"14/08/2564",,,"true",,,,,
"103","LF-010","LF","สำนักงานคณะกรรมการกิจการกระจายเสียง กิจการโทรทัศน์ และกิจการโทรคมนาคมแห่งชาติ","ประกาศ กสทช. เรื่อง เงื่อนไขมาตรฐานในการอนุญาตประกอบกิจการโทรคมนาคม 2564","06/07/2550","ok","2026-09-30","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,,,,"true",,,,,
"104","LF-011","LF","สำนักงานคณะกรรมการกิจการกระจายเสียง กิจการโทรทัศน์ และกิจการโทรคมนาคมแห่งชาติ","ประกาศ กสทช. เรื่อง ประกาศคณะกรรมการกำกับดูแลด้านความมั่นคงปลอดภัยไซเบอร์ เรื่อง ประมวลแนวทางปฏิบัติและกรอบมาตรฐานด้านการรักษาความมั่นคงปลอดภัยไซเบอร์ สำหรับหน่วยงานของรัฐและหน่วยงานโครงสร้างพื้นฐานสำคัญทางสารสนเทศ พ.ศ. 2564","06/09/2564","ok","2026-12-31","2026-06-05T17:44:56.542233+00:00","2026-07-11T12:39:14.098872+00:00",,"5",,,,,"06/09/2565",,,"true",,,,,
